x,y,r,g,b
11,13,254,254,254
12,13,254,254,254
13,13,0,0,0
14,13,254,254,254
15,13,254,254,254
16,13,0,0,0
17,13,254,254,254
18,13,254,254,254
19,13,0,0,0
20,13,254,254,254
21,13,254,254,254
22,13,0,0,0
23,13,254,254,254
24,13,254,254,254
25,13,0,0,0
26,13,254,254,254
27,13,254,254,254
28,13,254,254,254
29,13,0,0,0
30,13,254,254,254
31,13,0,0,0
0,14,0,0,0
1,14,254,254,254
2,14,0,0,0
3,14,254,254,254
4,14,254,254,254
5,14,254,254,254
6,14,254,254,254
7,14,254,254,254
8,14,254,254,254
9,14,254,254,254
10,14,0,0,0
11,14,254,254,254
12,14,254,254,254
13,14,0,0,0
14,14,254,254,254
15,14,254,254,254
16,14,0,0,0
17,14,254,254,254
18,14,254,254,254
19,14,0,0,0
20,14,254,254,254
21,14,254,254,254
22,14,0,0,0
23,14,254,254,254
24,14,254,254,254
25,14,0,0,0
26,14,254,254,254
27,14,254,254,254
28,14,254,254,254
29,14,0,0,0
30,14,254,254,254
31,14,0,0,0
0,15,0,0,0
1,15,254,254,254
2,15,0,0,0
3,15,254,254,254
4,15,254,254,254
5,15,254,254,254
6,15,254,254,254
7,15,254,254,254
8,15,254,254,254
9,15,254,254,254
10,15,0,0,0
11,15,254,254,254
12,15,254,254,254
13,15,0,0,0
14,15,254,254,254
15,15,254,254,254
16,15,0,0,0
17,15,254,254,254
18,15,254,254,254
19,15,254,254,254
20,15,254,254,254
21,15,254,254,254
22,15,254,254,254
23,15,254,254,254
24,15,254,254,254
25,15,0,0,0
26,15,254,254,254
27,15,254,254,254
28,15,254,254,254
29,15,0,0,0
30,15,254,254,254
31,15,0,0,0
0,16,0,0,0
1,16,254,254,254
2,16,0,0,0
3,16,254,254,254
4,16,254,254,254
5,16,254,254,254
6,16,254,254,254
7,16,254,254,254
8,16,254,254,254
9,16,254,254,254
10,16,0,0,0
11,16,254,254,254
12,16,254,254,254
13,16,0,0,0
14,16,254,254,254
15,16,254,254,254
16,16,0,0,0
17,16,254,254,254
18,16,254,254,254
19,16,254,254,254
20,16,254,254,254
21,16,254,254,254
22,16,254,254,254
23,16,254,254,254
24,16,254,254,254
25,16,0,0,0
26,16,254,254,254
27,16,254,254,254
28,16,254,254,254
29,16,0,0,0
30,16,254,254,254
31,16,0,0,0
0,17,0,0,0
1,17,254,254,254
2,17,0,0,0
3,17,254,254,254
4,17,254,254,254
5,17,254,254,254
6,17,254,254,254
7,17,254,254,254
8,17,254,254,254
9,17,254,254,254
10,17,0,0,0
11,17,254,254,254
12,17,254,254,254
13,17,0,0,0
14,17,254,254,254
15,17,254,254,254
16,17,254,254,254
17,17,254,254,254
18,17,0,0,0
19,17,0,0,0
20,17,0,0,0
21,17,0,0,0
22,17,0,0,0
23,17,0,0,0
24,17,254,254,254
25,17,254,254,254
26,17,254,254,254
27,17,254,254,254
28,17,254,254,254
29,17,0,0,0
30,17,254,254,254
31,17,0,0,0
0,18,0,0,0
1,18,254,254,254
2,18,0,0,0
3,18,254,254,254
4,18,254,254,254
5,18,254,254,254
6,18,254,254,254
7,18,254,254,254
8,18,254,254,254
9,18,254,254,254
10,18,0,0,0
11,18,254,254,254
12,18,254,254,254
13,18,0,0,0
14,18,254,254,254
15,18,254,254,254
16,18,254,254,254
17,18,0,0,0
18,18,0,0,0
19,18,254,254,254
20,18,254,254,254
21,18,254,254,254
22,18,254,254,254
23,18,0,0,0
24,18,0,0,0
25,18,254,254,254
26,18,254,254,254
27,18,254,254,254
28,18,254,254,254
29,18,0,0,0
30,18,254,254,254
31,18,0,0,0
0,19,0,0,0
1,19,254,254,254
2,19,0,0,0
3,19,254,254,254
4,19,254,254,254
5,19,254,254,254
6,19,254,254,254
7,19,254,254,254
8,19,254,254,254
9,19,254,254,254
10,19,254,254,254
11,19,254,254,254
12,19,254,254,254
13,19,254,254,254
14,19,254,254,254
15,19,254,254,254
16,19,254,254,254
17,19,0,0,0
18,19,254,254,254
19,19,254,254,254
20,19,254,254,254
21,19,254,254,254
22,19,254,254,254
23,19,254,254,254
24,19,0,0,0
25,19,254,254,254
26,19,254,254,254
27,19,254,254,254
28,19,254,254,254
29,19,0,0,0
30,19,254,254,254
31,19,0,0,0
0,20,0,0,0
1,20,254,254,254
2,20,0,0,0
3,20,254,254,254
4,20,254,254,254
5,20,254,254,254
6,20,254,254,254
7,20,254,254,254
8,20,254,254,254
9,20,254,254,254
10,20,254,254,254
11,20,254,254,254
12,20,254,254,254
13,20,254,254,254
14,20,254,254,254
15,20,254,254,254
16,20,254,254,254
17,20,0,0,0
18,20,254,254,254
19,20,254,254,254
20,20,254,254,254
21,20,254,254,254
22,20,254,254,254
23,20,254,254,254
24,20,0,0,0
25,20,254,254,254
26,20,254,254,254
27,20,254,254,254
28,20,254,254,254
29,20,0,0,0
30,20,254,254,254
31,20,0,0,0
0,21,0,0,0
1,21,254,254,254
2,21,254,254,254
3,21,0,0,0
4,21,0,0,0
5,21,0,0,0
6,21,0,0,0
7,21,0,0,0
8,21,0,0,0
9,21,0,0,0
10,21,0,0,0
11,21,0,0,0
12,21,0,0,0
13,21,0,0,0
14,21,0,0,0
15,21,0,0,0
16,21,254,254,254
17,21,0,0,0
18,21,254,254,254
19,21,254,254,254
20,21,254,254,254
21,21,254,254,254
22,21,254,254,254
23,21,254,254,254
24,21,0,0,0
25,21,254,254,254
26,21,0,0,0
27,21,0,0,0
28,21,0,0,0
29,21,254,254,254
30,21,254,254,254
31,21,0,0,0
0,22,0,0,0
1,22,254,254,254
2,22,254,254,254
3,22,254,254,254
4,22,254,254,254
5,22,254,254,254
6,22,254,254,254
7,22,254,254,254
8,22,254,254,254
9,22,254,254,254
10,22,254,254,254
11,22,254,254,254
12,22,254,254,254
13,22,254,254,254
14,22,254,254,254
15,22,254,254,254
16,22,254,254,254
17,22,0,0,0
18,22,254,254,254
19,22,254,254,254
20,22,254,254,254
21,22,254,254,254
22,22,254,254,254
23,22,254,254,254
24,22,0,0,0
25,22,254,254,254
26,22,254,254,254
27,22,254,254,254
28,22,254,254,254
29,22,254,254,254
30,22,254,254,254
31,22,0,0,0
0,23,0,0,0
1,23,254,254,254
2,23,254,254,254
3,23,254,254,254
4,23,254,254,254
5,23,254,254,254
6,23,254,254,254
7,23,254,254,254
8,23,254,254,254
9,23,254,254,254
10,23,254,254,254
11,23,254,254,254
12,23,254,254,254
13,23,254,254,254
14,23,254,254,254
15,23,254,254,254
16,23,254,254,254
17,23,0,0,0
18,23,0,0,0
19,23,254,254,254
20,23,254,254,254
21,23,254,254,254
22,23,254,254,254
23,23,0,0,0
24,23,0,0,0
25,23,254,254,254
26,23,254,254,254
27,23,254,254,254
28,23,254,254,254
29,23,254,254,254
30,23,254,254,254
31,23,0,0,0
0,24,0,0,0
1,24,254,254,254
2,24,254,254,254
3,24,254,254,254
4,24,254,254,254
5,24,254,254,254
6,24,254,254,254
7,24,254,254,254
8,24,254,254,254
9,24,254,254,254
10,24,254,254,254
11,24,254,254,254
12,24,254,254,254
13,24,254,254,254
14,24,254,254,254
15,24,254,254,254
16,24,254,254,254
17,24,254,254,254
18,24,0,0,0
19,24,0,0,0
20,24,0,0,0
21,24,0,0,0
22,24,0,0,0
23,24,0,0,0
24,24,254,254,254
25,24,254,254,254
26,24,254,254,254
27,24,254,254,254
28,24,254,254,254
29,24,254,254,254
30,24,254,254,254
31,24,0,0,0
0,25,0,0,0
1,25,254,254,254
2,25,254,254,254
3,25,254,254,254
4,25,254,254,254
5,25,254,254,254
6,25,254,254,254
7,25,254,254,254
8,25,254,254,254
9,25,254,254,254
10,25,254,254,254
11,25,254,254,254
12,25,254,254,254
13,25,254,254,254
14,25,254,254,254
15,25,254,254,254
16,25,254,254,254
17,25,254,254,254
18,25,254,254,254
19,25,254,254,254
20,25,254,254,254
21,25,254,254,254
22,25,254,254,254
23,25,254,254,254
24,25,254,254,254
25,25,0,0,0
26,25,0,0,0
27,25,254,254,254
28,25,254,254,254
29,25,254,254,254
30,25,254,254,254
31,25,0,0,0
0,26,0,0,0
1,26,254,254,254
2,26,254,254,254
3,26,254,254,254
4,26,254,254,254
5,26,254,254,254
6,26,254,254,254
7,26,254,254,254
8,26,254,254,254
9,26,254,254,254
10,26,254,254,254
11,26,254,254,254
12,26,254,254,254
13,26,254,254,254
14,26,254,254,254
15,26,254,254,254
16,26,254,254,254
17,26,254,254,254
18,26,254,254,254
19,26,254,254,254
20,26,254,254,254
21,26,254,254,254
22,26,254,254,254
23,26,254,254,254
24,26,254,254,254
25,26,0,0,0
26,26,0,0,0
27,26,0,0,0
28,26,254,254,254
29,26,254,254,254
30,26,254,254,254
31,26,0,0,0
0,27,0,0,0
1,27,254,254,254
2,27,254,254,254
3,27,254,254,254
4,27,254,254,254
5,27,254,254,254
6,27,254,254,254
7,27,254,254,254
8,27,254,254,254
9,27,254,254,254
10,27,254,254,254
11,27,254,254,254
12,27,254,254,254
13,27,254,254,254
14,27,254,254,254
15,27,254,254,254
16,27,254,254,254
17,27,254,254,254
18,27,254,254,254
19,27,254,254,254
20,27,254,254,254
21,27,254,254,254
22,27,254,254,254
23,27,254,254,254
24,27,254,254,254
25,27,254,254,254
26,27,0,0,0
27,27,0,0,0
28,27,0,0,0
29,27,254,254,254
30,27,254,254,254
31,27,0,0,0
0,28,0,0,0
1,28,254,254,254
2,28,254,254,254
3,28,254,254,254
4,28,254,254,254
5,28,254,254,254
6,28,254,254,254
7,28,254,254,254
8,28,254,254,254
9,28,254,254,254
10,28,254,254,254
11,28,254,254,254
12,28,254,254,254
13,28,254,254,254
14,28,254,254,254
15,28,254,254,254
16,28,254,254,254
17,28,254,254,254
18,28,254,254,254
19,28,254,254,254
20,28,254,254,254
21,28,254,254,254
22,28,254,254,254
23,28,254,254,254
24,28,254,254,254
25,28,254,254,254
26,28,254,254,254
27,28,0,0,0
28,28,0,0,0
29,28,0,0,0
30,28,254,254,254
31,28,0,0,0
0,29,0,0,0
1,29,254,254,254
2,29,254,254,254
3,29,254,254,254
4,29,254,254,254
5,29,254,254,254
6,29,254,254,254
7,29,254,254,254
8,29,254,254,254
9,29,254,254,254
10,29,254,254,254
11,29,254,254,254
12,29,254,254,254
13,29,254,254,254
14,29,254,254,254
15,29,254,254,254
16,29,254,254,254
17,29,254,254,254
18,29,254,254,254
19,29,254,254,254
20,29,254,254,254
21,29,254,254,254
22,29,254,254,254
23,29,254,254,254
24,29,254,254,254
25,29,254,254,254
26,29,254,254,254
27,29,254,254,254
28,29,0,0,0
29,29,0,0,0
30,29,254,254,254
31,29,0,0,0
0,30,0,0,0
1,30,254,254,254
2,30,254,254,254
3,30,254,254,254
4,30,254,254,254
5,30,254,254,254
6,30,254,254,254
7,30,254,254,254
8,30,254,254,254
9,30,254,254,254
10,30,254,254,254
11,30,254,254,254
12,30,254,254,254
13,30,254,254,254
14,30,254,254,254
15,30,254,254,254
16,30,254,254,254
17,30,254,254,254
18,30,254,254,254
19,30,254,254,254
20,30,254,254,254
21,30,254,254,254
22,30,254,254,254
23,30,254,254,254
24,30,254,254,254
25,30,254,254,254
26,30,254,254,254
27,30,254,254,254
28,30,254,254,254
29,30,254,254,254
30,30,254,254,254
31,30,0,0,0
0,31,0,0,0
1,31,0,0,0
2,31,0,0,0
3,31,0,0,0
4,31,0,0,0
5,31,0,0,0
6,31,0,0,0
7,31,0,0,0
8,31,0,0,0
9,31,0,0,0
10,31,0,0,0
11,31,0,0,0
12,31,0,0,0
13,31,0,0,0
14,31,0,0,0
15,31,0,0,0
16,31,0,0,0
17,31,0,0,0
18,31,0,0,0
19,31,0,0,0
20,31,0,0,0
21,31,0,0,0
22,31,0,0,0
23,31,0,0,0
24,31,0,0,0
25,31,0,0,0
26,31,0,0,0
27,31,0,0,0
28,31,0,0,0
29,31,0,0,0
30,31,0,0,0
31,31,0,0,0
